state,sex,age_band,year,metric,value,source,sheet
Northern Territory,Male,22-24,2019,lifetime prevalence %,16.51,disorders_raw_combined,Depression
Northern Territory,Male,22-24,2019,12-month prevalence %,8.05,disorders_raw_combined,ADHD
Northern Territory,Male,22-24,2019,lifetime prevalence %,14.7,disorders_raw_combined,ADHD
Northern Territory,Male,22-24,2019,12-month prevalence %,3.99,disorders_raw_combined,Substance use
Northern Territory,Male,22-24,2019,lifetime prevalence %,5.78,disorders_raw_combined,Substance use
Northern Territory,Male,22-24,2020,12-month prevalence %,13.45,disorders_raw_combined,Anxiety
Northern Territory,Male,22-24,2020,lifetime prevalence %,22.19,disorders_raw_combined,Anxiety
Northern Territory,Male,22-24,2020,12-month prevalence %,7.41,disorders_raw_combined,Depression
Northern Territory,Male,22-24,2020,lifetime prevalence %,11.52,disorders_raw_combined,Depression
Northern Territory,Male,22-24,2020,12-month prevalence %,6.66,disorders_raw_combined,ADHD
Northern Territory,Male,22-24,2020,lifetime prevalence %,9.94,disorders_raw_combined,ADHD
Northern Territory,Male,22-24,2020,12-month prevalence %,4.2,disorders_raw_combined,Substance use
Northern Territory,Male,22-24,2020,lifetime prevalence %,7.35,disorders_raw_combined,Substance use
Northern Territory,Male,22-24,2021,12-month prevalence %,12.72,disorders_raw_combined,Anxiety
Northern Territory,Male,22-24,2021,lifetime prevalence %,22.7,disorders_raw_combined,Anxiety
Northern Territory,Male,22-24,2021,12-month prevalence %,9.96,disorders_raw_combined,Depression
Northern Territory,Male,22-24,2021,lifetime prevalence %,18.23,disorders_raw_combined,Depression
Northern Territory,Male,22-24,2021,12-month prevalence %,6.94,disorders_raw_combined,ADHD
Northern Territory,Male,22-24,2021,lifetime prevalence %,12.66,disorders_raw_combined,ADHD
Northern Territory,Male,22-24,2021,12-month prevalence %,4.61,disorders_raw_combined,Substance use
Northern Territory,Male,22-24,2021,lifetime prevalence %,6.45,disorders_raw_combined,Substance use
Northern Territory,Male,22-24,2022,12-month prevalence %,10.28,disorders_raw_combined,Anxiety
Northern Territory,Male,22-24,2022,lifetime prevalence %,16.61,disorders_raw_combined,Anxiety
Northern Territory,Male,22-24,2022,12-month prevalence %,7.91,disorders_raw_combined,Depression
Northern Territory,Male,22-24,2022,lifetime prevalence %,12.6,disorders_raw_combined,Depression
Northern Territory,Male,22-24,2022,12-month prevalence %,6.69,disorders_raw_combined,ADHD
Northern Territory,Male,22-24,2022,lifetime prevalence %,10.48,disorders_raw_combined,ADHD
Northern Territory,Male,22-24,2022,12-month prevalence %,4.0,disorders_raw_combined,Substance use
Northern Territory,Male,22-24,2022,lifetime prevalence %,5.99,disorders_raw_combined,Substance use
Northern Territory,Male,22-24,2023,12-month prevalence %,12.15,disorders_raw_combined,Anxiety
Northern Territory,Male,22-24,2023,lifetime prevalence %,20.03,disorders_raw_combined,Anxiety
Northern Territory,Male,22-24,2023,12-month prevalence %,7.61,disorders_raw_combined,Depression
Northern Territory,Male,22-24,2023,lifetime prevalence %,14.17,disorders_raw_combined,Depression
Northern Territory,Male,22-24,2023,12-month prevalence %,6.89,disorders_raw_combined,ADHD
Northern Territory,Male,22-24,2023,lifetime prevalence %,13.15,disorders_raw_combined,ADHD
Northern Territory,Male,22-24,2023,12-month prevalence %,4.66,disorders_raw_combined,Substance use
Northern Territory,Male,22-24,2023,lifetime prevalence %,7.05,disorders_raw_combined,Substance use
Northern Territory,Male,22-24,2024,12-month prevalence %,10.01,disorders_raw_combined,Anxiety
Northern Territory,Male,22-24,2024,lifetime prevalence %,18.09,disorders_raw_combined,Anxiety
Northern Territory,Male,22-24,2024,12-month prevalence %,8.14,disorders_raw_combined,Depression
Northern Territory,Male,22-24,2024,lifetime prevalence %,12.51,disorders_raw_combined,Depression
Northern Territory,Male,22-24,2024,12-month prevalence %,7.58,disorders_raw_combined,ADHD
Northern Territory,Male,22-24,2024,lifetime prevalence %,11.44,disorders_raw_combined,ADHD
Northern Territory,Male,22-24,2024,12-month prevalence %,3.73,disorders_raw_combined,Substance use
Northern Territory,Male,22-24,2024,lifetime prevalence %,7.11,disorders_raw_combined,Substance use
Northern Territory,Female,5-11 (Primary),2019,12-month prevalence %,6.69,disorders_raw_combined,Anxiety
Northern Territory,Female,5-11 (Primary),2019,lifetime prevalence %,12.15,disorders_raw_combined,Anxiety
Northern Territory,Female,5-11 (Primary),2019,12-month prevalence %,5.69,disorders_raw_combined,Depression
Northern Territory,Female,5-11 (Primary),2019,lifetime prevalence %,8.37,disorders_raw_combined,Depression
Northern Territory,Female,5-11 (Primary),2019,12-month prevalence %,3.82,disorders_raw_combined,ADHD
Northern Territory,Female,5-11 (Primary),2019,lifetime prevalence %,5.98,disorders_raw_combined,ADHD
Northern Territory,Female,5-11 (Primary),2019,12-month prevalence %,2.2,disorders_raw_combined,Substance use
Northern Territory,Female,5-11 (Primary),2019,lifetime prevalence %,4.16,disorders_raw_combined,Substance use
Northern Territory,Female,5-11 (Primary),2020,12-month prevalence %,6.95,disorders_raw_combined,Anxiety
Northern Territory,Female,5-11 (Primary),2020,lifetime prevalence %,12.94,disorders_raw_combined,Anxiety
Northern Territory,Female,5-11 (Primary),2020,12-month prevalence %,4.66,disorders_raw_combined,Depression
Northern Territory,Female,5-11 (Primary),2020,lifetime prevalence %,7.33,disorders_raw_combined,Depression
Northern Territory,Female,5-11 (Primary),2020,12-month prevalence %,3.82,disorders_raw_combined,ADHD
Northern Territory,Female,5-11 (Primary),2020,lifetime prevalence %,5.59,disorders_raw_combined,ADHD
Northern Territory,Female,5-11 (Primary),2020,12-month prevalence %,1.99,disorders_raw_combined,Substance use
Northern Territory,Female,5-11 (Primary),2020,lifetime prevalence %,4.43,disorders_raw_combined,Substance use
Northern Territory,Female,5-11 (Primary),2021,12-month prevalence %,6.61,disorders_raw_combined,Anxiety
Northern Territory,Female,5-11 (Primary),2021,lifetime prevalence %,10.64,disorders_raw_combined,Anxiety
Northern Territory,Female,5-11 (Primary),2021,12-month prevalence %,4.98,disorders_raw_combined,Depression
Northern Territory,Female,5-11 (Primary),2021,lifetime prevalence %,9.16,disorders_raw_combined,Depression
Northern Territory,Female,5-11 (Primary),2021,12-month prevalence %,3.34,disorders_raw_combined,ADHD
Northern Territory,Female,5-11 (Primary),2021,lifetime prevalence %,5.46,disorders_raw_combined,ADHD
Northern Territory,Female,5-11 (Primary),2021,12-month prevalence %,2.32,disorders_raw_combined,Substance use
Northern Territory,Female,5-11 (Primary),2021,lifetime prevalence %,4.44,disorders_raw_combined,Substance use
Northern Territory,Female,5-11 (Primary),2022,12-month prevalence %,6.27,disorders_raw_combined,Anxiety
Northern Territory,Female,5-11 (Primary),2022,lifetime prevalence %,12.07,disorders_raw_combined,Anxiety
Northern Territory,Female,5-11 (Primary),2022,12-month prevalence %,5.86,disorders_raw_combined,Depression
Northern Territory,Female,5-11 (Primary),2022,lifetime prevalence %,10.94,disorders_raw_combined,Depression
Northern Territory,Female,5-11 (Primary),2022,12-month prevalence %,3.39,disorders_raw_combined,ADHD
Northern Territory,Female,5-11 (Primary),2022,lifetime prevalence %,7.19,disorders_raw_combined,ADHD
Northern Territory,Female,5-11 (Primary),2022,12-month prevalence %,1.94,disorders_raw_combined,Substance use
Northern Territory,Female,5-11 (Primary),2022,lifetime prevalence %,3.15,disorders_raw_combined,Substance use
Northern Territory,Female,5-11 (Primary),2023,12-month prevalence %,7.34,disorders_raw_combined,Anxiety
Northern Territory,Female,5-11 (Primary),2023,lifetime prevalence %,11.93,disorders_raw_combined,Anxiety
Northern Territory,Female,5-11 (Primary),2023,12-month prevalence %,5.56,disorders_raw_combined,Depression
Northern Territory,Female,5-11 (Primary),2023,lifetime prevalence %,10.73,disorders_raw_combined,Depression
Northern Territory,Female,5-11 (Primary),2023,12-month prevalence %,3.62,disorders_raw_combined,ADHD
Northern Territory,Female,5-11 (Primary),2023,lifetime prevalence %,5.26,disorders_raw_combined,ADHD
Northern Territory,Female,5-11 (Primary),2023,12-month prevalence %,2.24,disorders_raw_combined,Substance use
Northern Territory,Female,5-11 (Primary),2023,lifetime prevalence %,2.56,disorders_raw_combined,Substance use
Northern Territory,Female,5-11 (Primary),2024,12-month prevalence %,6.39,disorders_raw_combined,Anxiety
Northern Territory,Female,5-11 (Primary),2024,lifetime prevalence %,10.56,disorders_raw_combined,Anxiety
Northern Territory,Female,5-11 (Primary),2024,12-month prevalence %,5.79,disorders_raw_combined,Depression
Northern Territory,Female,5-11 (Primary),2024,lifetime prevalence %,8.8,disorders_raw_combined,Depression
Northern Territory,Female,5-11 (Primary),2024,12-month prevalence %,3.42,disorders_raw_combined,ADHD
Northern Territory,Female,5-11 (Primary),2024,lifetime prevalence %,6.05,disorders_raw_combined,ADHD
Northern Territory,Female,5-11 (Primary),2024,12-month prevalence %,2.36,disorders_raw_combined,Substance use
Northern Territory,Female,5-11 (Primary),2024,lifetime prevalence %,3.51,disorders_raw_combined,Substance use
Northern Territory,Female,12-14,2019,12-month prevalence %,12.61,disorders_raw_combined,Anxiety
Northern Territory,Female,12-14,2019,lifetime prevalence %,20.79,disorders_raw_combined,Anxiety
Northern Territory,Female,12-14,2019,12-month prevalence %,9.33,disorders_raw_combined,Depression
Northern Territory,Female,12-14,2019,lifetime prevalence %,16.35,disorders_raw_combined,Depression
Northern Territory,Female,12-14,2019,12-month prevalence %,5.22,disorders_raw_combined,ADHD
Northern Territory,Female,12-14,2019,lifetime prevalence %,8.61,disorders_raw_combined,ADHD
Northern Territory,Female,12-14,2019,12-month prevalence %,2.63,disorders_raw_combined,Substance use
Northern Territory,Female,12-14,2019,lifetime prevalence %,4.33,disorders_raw_combined,Substance use
Northern Territory,Female,12-14,2020,12-month prevalence %,10.72,disorders_raw_combined,Anxiety
Northern Territory,Female,12-14,2020,lifetime prevalence %,18.52,disorders_raw_combined,Anxiety
Northern Territory,Female,12-14,2020,12-month prevalence %,6.97,disorders_raw_combined,Depression
Northern Territory,Female,12-14,2020,lifetime prevalence %,11.81,disorders_raw_combined,Depression
Northern Territory,Female,12-14,2020,12-month prevalence %,5.67,disorders_raw_combined,ADHD
Northern Territory,Female,12-14,2020,lifetime prevalence %,10.72,disorders_raw_combined,ADHD
Northern Territory,Female,12-14,2020,12-month prevalence %,3.0,disorders_raw_combined,Substance use
Northern Territory,Female,12-14,2020,lifetime prevalence %,5.17,disorders_raw_combined,Substance use
Northern Territory,Female,12-14,2021,12-month prevalence %,12.38,disorders_raw_combined,Anxiety
Northern Territory,Female,12-14,2021,lifetime prevalence %,22.54,disorders_raw_combined,Anxiety
Northern Territory,Female,12-14,2021,12-month prevalence %,7.52,disorders_raw_combined,Depression
Northern Territory,Female,12-14,2021,lifetime prevalence %,12.95,disorders_raw_combined,Depression
Northern Territory,Female,12-14,2021,12-month prevalence %,5.1,disorders_raw_combined,ADHD
Northern Territory,Female,12-14,2021,lifetime prevalence %,8.83,disorders_raw_combined,ADHD
Northern Territory,Female,12-14,2021,12-month prevalence %,2.8,disorders_raw_combined,Substance use
Northern Territory,Female,12-14,2021,lifetime prevalence %,5.57,disorders_raw_combined,Substance use
Northern Territory,Female,12-14,2022,12-month prevalence %,11.23,disorders_raw_combined,Anxiety
Northern Territory,Female,12-14,2022,lifetime prevalence %,19.24,disorders_raw_combined,Anxiety
Northern Territory,Female,12-14,2022,12-month prevalence %,7.15,disorders_raw_combined,Depression
Northern Territory,Female,12-14,2022,lifetime prevalence %,13.01,disorders_raw_combined,Depression
Northern Territory,Female,12-14,2022,12-month prevalence %,4.75,disorders_raw_combined,ADHD
Northern Territory,Female,12-14,2022,lifetime prevalence %,8.49,disorders_raw_combined,ADHD
Northern Territory,Female,12-14,2022,12-month prevalence %,2.99,disorders_raw_combined,Substance use
Northern Territory,Female,12-14,2022,lifetime prevalence %,3.63,disorders_raw_combined,Substance use
Northern Territory,Female,12-14,2023,12-month prevalence %,12.28,disorders_raw_combined,Anxiety
Northern Territory,Female,12-14,2023,lifetime prevalence %,21.01,disorders_raw_combined,Anxiety
Northern Territory,Female,12-14,2023,12-month prevalence %,7.19,disorders_raw_combined,Depression
Northern Territory,Female,12-14,2023,lifetime prevalence %,12.09,disorders_raw_combined,Depression
Northern Territory,Female,12-14,2023,12-month prevalence %,4.43,disorders_raw_combined,ADHD
Northern Territory,Female,12-14,2023,lifetime prevalence %,8.74,disorders_raw_combined,ADHD
Northern Territory,Female,12-14,2023,12-month prevalence %,3.03,disorders_raw_combined,Substance use
Northern Territory,Female,12-14,2023,lifetime prevalence %,4.23,disorders_raw_combined,Substance use
Northern Territory,Female,12-14,2024,12-month prevalence %,12.17,disorders_raw_combined,Anxiety
Northern Territory,Female,12-14,2024,lifetime prevalence %,21.18,disorders_raw_combined,Anxiety
Northern Territory,Female,12-14,2024,12-month prevalence %,7.51,disorders_raw_combined,Depression
Northern Territory,Female,12-14,2024,lifetime prevalence %,13.12,disorders_raw_combined,Depression
Northern Territory,Female,12-14,2024,12-month prevalence %,4.42,disorders_raw_combined,ADHD
Northern Territory,Female,12-14,2024,lifetime prevalence %,8.34,disorders_raw_combined,ADHD
Northern Territory,Female,12-14,2024,12-month prevalence %,2.98,disorders_raw_combined,Substance use
Northern Territory,Female,12-14,2024,lifetime prevalence %,6.0,disorders_raw_combined,Substance use
Northern Territory,Female,15-17,2019,12-month prevalence %,12.36,disorders_raw_combined,Anxiety
Northern Territory,Female,15-17,2019,lifetime prevalence %,20.41,disorders_raw_combined,Anxiety
Northern Territory,Female,15-17,2019,12-month prevalence %,10.89,disorders_raw_combined,Depression
Northern Territory,Female,15-17,2019,lifetime prevalence %,19.68,disorders_raw_combined,Depression
Northern Territory,Female,15-17,2019,12-month prevalence %,5.68,disorders_raw_combined,ADHD
Northern Territory,Female,15-17,2019,lifetime prevalence %,11.15,disorders_raw_combined,ADHD
Northern Territory,Female,15-17,2019,12-month prevalence %,3.39,disorders_raw_combined,Substance use
Northern Territory,Female,15-17,2019,lifetime prevalence %,4.85,disorders_raw_combined,Substance use
Northern Territory,Female,15-17,2020,12-month prevalence %,14.6,disorders_raw_combined,Anxiety
Northern Territory,Female,15-17,2020,lifetime prevalence %,24.96,disorders_raw_combined,Anxiety
Northern Territory,Female,15-17,2020,12-month prevalence %,11.02,disorders_raw_combined,Depression
Northern Territory,Female,15-17,2020,lifetime prevalence %,17.66,disorders_raw_combined,Depression
Northern Territory,Female,15-17,2020,12-month prevalence %,7.09,disorders_raw_combined,ADHD
Northern Territory,Female,15-17,2020,lifetime prevalence %,12.82,disorders_raw_combined,ADHD
Northern Territory,Female,15-17,2020,12-month prevalence %,4.33,disorders_raw_combined,Substance use
Northern Territory,Female,15-17,2020,lifetime prevalence %,8.59,disorders_raw_combined,Substance use
Northern Territory,Female,15-17,2021,12-month prevalence %,13.9,disorders_raw_combined,Anxiety
Northern Territory,Female,15-17,2021,lifetime prevalence %,23.28,disorders_raw_combined,Anxiety
Northern Territory,Female,15-17,2021,12-month prevalence %,10.14,disorders_raw_combined,Depression
Northern Territory,Female,15-17,2021,lifetime prevalence %,18.16,disorders_raw_combined,Depression
Northern Territory,Female,15-17,2021,12-month prevalence %,5.71,disorders_raw_combined,ADHD
Northern Territory,Female,15-17,2021,lifetime prevalence %,10.99,disorders_raw_combined,ADHD
Northern Territory,Female,15-17,2021,12-month prevalence %,4.74,disorders_raw_combined,Substance use
Northern Territory,Female,15-17,2021,lifetime prevalence %,8.14,disorders_raw_combined,Substance use
Northern Territory,Female,15-17,2022,12-month prevalence %,14.17,disorders_raw_combined,Anxiety
Northern Territory,Female,15-17,2022,lifetime prevalence %,23.9,disorders_raw_combined,Anxiety
Northern Territory,Female,15-17,2022,12-month prevalence %,12.31,disorders_raw_combined,Depression
Northern Territory,Female,15-17,2022,lifetime prevalence %,22.32,disorders_raw_combined,Depression
