state,sex,age_band,year,sheet,metric,value
Australian Capital Territory,Male,22-24,2022,Depression,lifetime prevalence %,15.74
Australian Capital Territory,Male,22-24,2022,ADHD,12-month prevalence %,6.6
Australian Capital Territory,Male,22-24,2022,ADHD,lifetime prevalence %,10.77
Australian Capital Territory,Male,22-24,2022,Substance use,12-month prevalence %,4.67
Australian Capital Territory,Male,22-24,2022,Substance use,lifetime prevalence %,9.37
Australian Capital Territory,Male,22-24,2023,Anxiety,12-month prevalence %,11.5
Australian Capital Territory,Male,22-24,2023,Anxiety,lifetime prevalence %,19.75
Australian Capital Territory,Male,22-24,2023,Depression,12-month prevalence %,10.24
Australian Capital Territory,Male,22-24,2023,Depression,lifetime prevalence %,18.03
Australian Capital Territory,Male,22-24,2023,ADHD,12-month prevalence %,6.73
Australian Capital Territory,Male,22-24,2023,ADHD,lifetime prevalence %,12.34
Australian Capital Territory,Male,22-24,2023,Substance use,12-month prevalence %,4.15
Australian Capital Territory,Male,22-24,2023,Substance use,lifetime prevalence %,5.99
Australian Capital Territory,Male,22-24,2024,Anxiety,12-month prevalence %,10.63
Australian Capital Territory,Male,22-24,2024,Anxiety,lifetime prevalence %,17.71
Australian Capital Territory,Male,22-24,2024,Depression,12-month prevalence %,8.81
Australian Capital Territory,Male,22-24,2024,Depression,lifetime prevalence %,14.37
Australian Capital Territory,Male,22-24,2024,ADHD,12-month prevalence %,7.88
Australian Capital Territory,Male,22-24,2024,ADHD,lifetime prevalence %,13.12
Australian Capital Territory,Male,22-24,2024,Substance use,12-month prevalence %,5.11
Australian Capital Territory,Male,22-24,2024,Substance use,lifetime prevalence %,9.97
Australian Capital Territory,Female,5-11 (Primary),2019,Anxiety,12-month prevalence %,8.08
Australian Capital Territory,Female,5-11 (Primary),2019,Anxiety,lifetime prevalence %,15.22
Australian Capital Territory,Female,5-11 (Primary),2019,Depression,12-month prevalence %,5.01
Australian Capital Territory,Female,5-11 (Primary),2019,Depression,lifetime prevalence %,7.41
Australian Capital Territory,Female,5-11 (Primary),2019,ADHD,12-month prevalence %,3.15
Australian Capital Territory,Female,5-11 (Primary),2019,ADHD,lifetime prevalence %,5.65
Australian Capital Territory,Female,5-11 (Primary),2019,Substance use,12-month prevalence %,1.84
Australian Capital Territory,Female,5-11 (Primary),2019,Substance use,lifetime prevalence %,3.86
Australian Capital Territory,Female,5-11 (Primary),2020,Anxiety,12-month prevalence %,7.51
Australian Capital Territory,Female,5-11 (Primary),2020,Anxiety,lifetime prevalence %,11.77
Australian Capital Territory,Female,5-11 (Primary),2020,Depression,12-month prevalence %,4.81
Australian Capital Territory,Female,5-11 (Primary),2020,Depression,lifetime prevalence %,8.27
Australian Capital Territory,Female,5-11 (Primary),2020,ADHD,12-month prevalence %,3.76
Australian Capital Territory,Female,5-11 (Primary),2020,ADHD,lifetime prevalence %,5.17
Australian Capital Territory,Female,5-11 (Primary),2020,Substance use,12-month prevalence %,2.24
Australian Capital Territory,Female,5-11 (Primary),2020,Substance use,lifetime prevalence %,3.93
Australian Capital Territory,Female,5-11 (Primary),2021,Anxiety,12-month prevalence %,8.42
Australian Capital Territory,Female,5-11 (Primary),2021,Anxiety,lifetime prevalence %,15.08
Australian Capital Territory,Female,5-11 (Primary),2021,Depression,12-month prevalence %,4.7
Australian Capital Territory,Female,5-11 (Primary),2021,Depression,lifetime prevalence %,9.47
Australian Capital Territory,Female,5-11 (Primary),2021,ADHD,12-month prevalence %,3.38
Australian Capital Territory,Female,5-11 (Primary),2021,ADHD,lifetime prevalence %,7.01
Australian Capital Territory,Female,5-11 (Primary),2021,Substance use,12-month prevalence %,1.98
Australian Capital Territory,Female,5-11 (Primary),2021,Substance use,lifetime prevalence %,2.01
Australian Capital Territory,Female,5-11 (Primary),2022,Anxiety,12-month prevalence %,8.41
Australian Capital Territory,Female,5-11 (Primary),2022,Anxiety,lifetime prevalence %,13.56
Australian Capital Territory,Female,5-11 (Primary),2022,Depression,12-month prevalence %,5.09
Australian Capital Territory,Female,5-11 (Primary),2022,Depression,lifetime prevalence %,9.89
Australian Capital Territory,Female,5-11 (Primary),2022,ADHD,12-month prevalence %,3.86
Australian Capital Territory,Female,5-11 (Primary),2022,ADHD,lifetime prevalence %,7.37
Australian Capital Territory,Female,5-11 (Primary),2022,Substance use,12-month prevalence %,2.29
Australian Capital Territory,Female,5-11 (Primary),2022,Substance use,lifetime prevalence %,4.37
Australian Capital Territory,Female,5-11 (Primary),2023,Anxiety,12-month prevalence %,7.32
Australian Capital Territory,Female,5-11 (Primary),2023,Anxiety,lifetime prevalence %,11.6
Australian Capital Territory,Female,5-11 (Primary),2023,Depression,12-month prevalence %,5.06
Australian Capital Territory,Female,5-11 (Primary),2023,Depression,lifetime prevalence %,9.8
Australian Capital Territory,Female,5-11 (Primary),2023,ADHD,12-month prevalence %,3.6
Australian Capital Territory,Female,5-11 (Primary),2023,ADHD,lifetime prevalence %,5.81
Australian Capital Territory,Female,5-11 (Primary),2023,Substance use,12-month prevalence %,1.78
Australian Capital Territory,Female,5-11 (Primary),2023,Substance use,lifetime prevalence %,1.98
Australian Capital Territory,Female,5-11 (Primary),2024,Anxiety,12-month prevalence %,6.66
Australian Capital Territory,Female,5-11 (Primary),2024,Anxiety,lifetime prevalence %,10.15
Australian Capital Territory,Female,5-11 (Primary),2024,Depression,12-month prevalence %,5.18
Australian Capital Territory,Female,5-11 (Primary),2024,Depression,lifetime prevalence %,7.44
Australian Capital Territory,Female,5-11 (Primary),2024,ADHD,12-month prevalence %,3.85
Australian Capital Territory,Female,5-11 (Primary),2024,ADHD,lifetime prevalence %,7.9
Australian Capital Territory,Female,5-11 (Primary),2024,Substance use,12-month prevalence %,1.96
Australian Capital Territory,Female,5-11 (Primary),2024,Substance use,lifetime prevalence %,3.03
Australian Capital Territory,Female,12-14,2019,Anxiety,12-month prevalence %,10.03
Australian Capital Territory,Female,12-14,2019,Anxiety,lifetime prevalence %,15.91
Australian Capital Territory,Female,12-14,2019,Depression,12-month prevalence %,9.2
Australian Capital Territory,Female,12-14,2019,Depression,lifetime prevalence %,14.84
Australian Capital Territory,Female,12-14,2019,ADHD,12-month prevalence %,5.76
Australian Capital Territory,Female,12-14,2019,ADHD,lifetime prevalence %,9.69
Australian Capital Territory,Female,12-14,2019,Substance use,12-month prevalence %,2.91
Australian Capital Territory,Female,12-14,2019,Substance use,lifetime prevalence %,4.98
Australian Capital Territory,Female,12-14,2020,Anxiety,12-month prevalence %,11.94
Australian Capital Territory,Female,12-14,2020,Anxiety,lifetime prevalence %,20.56
Australian Capital Territory,Female,12-14,2020,Depression,12-month prevalence %,7.45
Australian Capital Territory,Female,12-14,2020,Depression,lifetime prevalence %,13.9
Australian Capital Territory,Female,12-14,2020,ADHD,12-month prevalence %,5.09
Australian Capital Territory,Female,12-14,2020,ADHD,lifetime prevalence %,7.62
Australian Capital Territory,Female,12-14,2020,Substance use,12-month prevalence %,3.33
Australian Capital Territory,Female,12-14,2020,Substance use,lifetime prevalence %,4.24
Australian Capital Territory,Female,12-14,2021,Anxiety,12-month prevalence %,10.28
Australian Capital Territory,Female,12-14,2021,Anxiety,lifetime prevalence %,17.21
Australian Capital Territory,Female,12-14,2021,Depression,12-month prevalence %,6.83
Australian Capital Territory,Female,12-14,2021,Depression,lifetime prevalence %,11.03
Australian Capital Territory,Female,12-14,2021,ADHD,12-month prevalence %,5.7
Australian Capital Territory,Female,12-14,2021,ADHD,lifetime prevalence %,10.0
Australian Capital Territory,Female,12-14,2021,Substance use,12-month prevalence %,2.77
Australian Capital Territory,Female,12-14,2021,Substance use,lifetime prevalence %,3.49
Australian Capital Territory,Female,12-14,2022,Anxiety,12-month prevalence %,11.73
Australian Capital Territory,Female,12-14,2022,Anxiety,lifetime prevalence %,19.65
Australian Capital Territory,Female,12-14,2022,Depression,12-month prevalence %,7.2
Australian Capital Territory,Female,12-14,2022,Depression,lifetime prevalence %,13.59
Australian Capital Territory,Female,12-14,2022,ADHD,12-month prevalence %,4.37
Australian Capital Territory,Female,12-14,2022,ADHD,lifetime prevalence %,8.41
Australian Capital Territory,Female,12-14,2022,Substance use,12-month prevalence %,3.23
Australian Capital Territory,Female,12-14,2022,Substance use,lifetime prevalence %,4.11
Australian Capital Territory,Female,12-14,2023,Anxiety,12-month prevalence %,10.23
Australian Capital Territory,Female,12-14,2023,Anxiety,lifetime prevalence %,18.31
Australian Capital Territory,Female,12-14,2023,Depression,12-month prevalence %,8.63
Australian Capital Territory,Female,12-14,2023,Depression,lifetime prevalence %,13.53
Australian Capital Territory,Female,12-14,2023,ADHD,12-month prevalence %,4.46
Australian Capital Territory,Female,12-14,2023,ADHD,lifetime prevalence %,7.49
Australian Capital Territory,Female,12-14,2023,Substance use,12-month prevalence %,2.58
Australian Capital Territory,Female,12-14,2023,Substance use,lifetime prevalence %,3.78
Australian Capital Territory,Female,12-14,2024,Anxiety,12-month prevalence %,11.34
Australian Capital Territory,Female,12-14,2024,Anxiety,lifetime prevalence %,17.9
Australian Capital Territory,Female,12-14,2024,Depression,12-month prevalence %,9.03
Australian Capital Territory,Female,12-14,2024,Depression,lifetime prevalence %,15.45
Australian Capital Territory,Female,12-14,2024,ADHD,12-month prevalence %,5.54
Australian Capital Territory,Female,12-14,2024,ADHD,lifetime prevalence %,10.11
Australian Capital Territory,Female,12-14,2024,Substance use,12-month prevalence %,3.03
Australian Capital Territory,Female,12-14,2024,Substance use,lifetime prevalence %,3.74
Australian Capital Territory,Female,15-17,2019,Anxiety,12-month prevalence %,13.03
Australian Capital Territory,Female,15-17,2019,Anxiety,lifetime prevalence %,21.34
Australian Capital Territory,Female,15-17,2019,Depression,12-month prevalence %,11.56
Australian Capital Territory,Female,15-17,2019,Depression,lifetime prevalence %,19.8
Australian Capital Territory,Female,15-17,2019,ADHD,12-month prevalence %,5.93
Australian Capital Territory,Female,15-17,2019,ADHD,lifetime prevalence %,8.75
Australian Capital Territory,Female,15-17,2019,Substance use,12-month prevalence %,4.39
Australian Capital Territory,Female,15-17,2019,Substance use,lifetime prevalence %,8.6
Australian Capital Territory,Female,15-17,2020,Anxiety,12-month prevalence %,16.27
Australian Capital Territory,Female,15-17,2020,Anxiety,lifetime prevalence %,28.33
Australian Capital Territory,Female,15-17,2020,Depression,12-month prevalence %,9.77
Australian Capital Territory,Female,15-17,2020,Depression,lifetime prevalence %,15.46
Australian Capital Territory,Female,15-17,2020,ADHD,12-month prevalence %,7.19
Australian Capital Territory,Female,15-17,2020,ADHD,lifetime prevalence %,12.49
Australian Capital Territory,Female,15-17,2020,Substance use,12-month prevalence %,3.72
Australian Capital Territory,Female,15-17,2020,Substance use,lifetime prevalence %,6.35
Australian Capital Territory,Female,15-17,2021,Anxiety,12-month prevalence %,16.77
Australian Capital Territory,Female,15-17,2021,Anxiety,lifetime prevalence %,27.35
Australian Capital Territory,Female,15-17,2021,Depression,12-month prevalence %,11.42
Australian Capital Territory,Female,15-17,2021,Depression,lifetime prevalence %,20.68
Australian Capital Territory,Female,15-17,2021,ADHD,12-month prevalence %,6.24
Australian Capital Territory,Female,15-17,2021,ADHD,lifetime prevalence %,12.08
Australian Capital Territory,Female,15-17,2021,Substance use,12-month prevalence %,3.7
Australian Capital Territory,Female,15-17,2021,Substance use,lifetime prevalence %,5.56
Australian Capital Territory,Female,15-17,2022,Anxiety,12-month prevalence %,12.11
Australian Capital Territory,Female,15-17,2022,Anxiety,lifetime prevalence %,19.86
Australian Capital Territory,Female,15-17,2022,Depression,12-month prevalence %,11.01
Australian Capital Territory,Female,15-17,2022,Depression,lifetime prevalence %,18.62
Australian Capital Territory,Female,15-17,2022,ADHD,12-month prevalence %,7.61
Australian Capital Territory,Female,15-17,2022,ADHD,lifetime prevalence %,12.29
Australian Capital Territory,Female,15-17,2022,Substance use,12-month prevalence %,3.51
Australian Capital Territory,Female,15-17,2022,Substance use,lifetime prevalence %,5.87
Australian Capital Territory,Female,15-17,2023,Anxiety,12-month prevalence %,14.56
Australian Capital Territory,Female,15-17,2023,Anxiety,lifetime prevalence %,23.32
Australian Capital Territory,Female,15-17,2023,Depression,12-month prevalence %,11.8
Australian Capital Territory,Female,15-17,2023,Depression,lifetime prevalence %,21.3
Australian Capital Territory,Female,15-17,2023,ADHD,12-month prevalence %,6.26
Australian Capital Territory,Female,15-17,2023,ADHD,lifetime prevalence %,10.84
Australian Capital Territory,Female,15-17,2023,Substance use,12-month prevalence %,4.68
Australian Capital Territory,Female,15-17,2023,Substance use,lifetime prevalence %,8.77
Australian Capital Territory,Female,15-17,2024,Anxiety,12-month prevalence %,14.86
Australian Capital Territory,Female,15-17,2024,Anxiety,lifetime prevalence %,24.1
Australian Capital Territory,Female,15-17,2024,Depression,12-month prevalence %,9.88
Australian Capital Territory,Female,15-17,2024,Depression,lifetime prevalence %,16.41
Australian Capital Territory,Female,15-17,2024,ADHD,12-month prevalence %,6.9
Australian Capital Territory,Female,15-17,2024,ADHD,lifetime prevalence %,10.88
Australian Capital Territory,Female,15-17,2024,Substance use,12-month prevalence %,3.46
Australian Capital Territory,Female,15-17,2024,Substance use,lifetime prevalence %,7.29
Australian Capital Territory,Female,18-21,2019,Anxiety,12-month prevalence %,17.45
Australian Capital Territory,Female,18-21,2019,Anxiety,lifetime prevalence %,30.15
Australian Capital Territory,Female,18-21,2019,Depression,12-month prevalence %,12.93
Australian Capital Territory,Female,18-21,2019,Depression,lifetime prevalence %,23.03
Australian Capital Territory,Female,18-21,2019,ADHD,12-month prevalence %,8.17
Australian Capital Territory,Female,18-21,2019,ADHD,lifetime prevalence %,12.83
Australian Capital Territory,Female,18-21,2019,Substance use,12-month prevalence %,4.01
Australian Capital Territory,Female,18-21,2019,Substance use,lifetime prevalence %,8.24
Australian Capital Territory,Female,18-21,2020,Anxiety,12-month prevalence %,15.29
Australian Capital Territory,Female,18-21,2020,Anxiety,lifetime prevalence %,24.91
Australian Capital Territory,Female,18-21,2020,Depression,12-month prevalence %,12.74
Australian Capital Territory,Female,18-21,2020,Depression,lifetime prevalence %,21.58
Australian Capital Territory,Female,18-21,2020,ADHD,12-month prevalence %,6.6
Australian Capital Territory,Female,18-21,2020,ADHD,lifetime prevalence %,10.76
Australian Capital Territory,Female,18-21,2020,Substance use,12-month prevalence %,4.76
Australian Capital Territory,Female,18-21,2020,Substance use,lifetime prevalence %,7.44
Australian Capital Territory,Female,18-21,2021,Anxiety,12-month prevalence %,17.96
Australian Capital Territory,Female,18-21,2021,Anxiety,lifetime prevalence %,29.53
